2023-01-15 05:11:53 configure gcc-10-base:armhf 10.2.1-6 <none>
2023-01-15 05:11:53 status unpacked gcc-10-base:armhf 10.2.1-6
2023-01-15 05:11:53 status half-configured gcc-10-base:armhf 10.2.1-6
2023-01-15 05:11:53 status installed gcc-10-base:armhf 10.2.1-6
2023-01-15 05:11:53 configure ncurses-base:all 6.2+20201114-2 <none>
2023-01-15 05:11:53 status unpacked ncurses-base:all 6.2+20201114-2
2023-01-15 05:11:53 status half-configured ncurses-base:all 6.2+20201114-2
2023-01-15 05:11:53 status installed ncurses-base:all 6.2+20201114-2
2023-01-15 05:11:53 configure gcc-9-base:armhf 9.3.0-22 <none>
2023-01-15 05:11:53 status unpacked gcc-9-base:armhf 9.3.0-22
2023-01-15 05:11:53 status half-configured gcc-9-base:armhf 9.3.0-22
2023-01-15 05:11:53 status installed gcc-9-base:armhf 9.3.0-22
2023-01-15 05:11:53 configure libcrypt1:armhf 1:4.4.18-4 <none>
2023-01-15 05:11:53 status unpacked libcrypt1:armhf 1:4.4.18-4
2023-01-15 05:11:53 status half-configured libcrypt1:armhf 1:4.4.18-4
2023-01-15 05:11:53 status installed libcrypt1:armhf 1:4.4.18-4
2023-01-15 05:11:53 configure libgcc-s1:armhf 10.2.1-6 <none>
2023-01-15 05:11:53 status unpacked libgcc-s1:armhf 10.2.1-6
2023-01-15 05:11:53 status half-configured libgcc-s1:armhf 10.2.1-6
2023-01-15 05:11:53 status installed libgcc-s1:armhf 10.2.1-6
2023-01-15 05:11:53 configure libc6:armhf 2.31-13+deb11u5 <none>
2023-01-15 05:11:53 status unpacked libc6:armhf 2.31-13+deb11u5
2023-01-15 05:11:53 status half-configured libc6:armhf 2.31-13+deb11u5
2023-01-15 05:11:54 status installed libc6:armhf 2.31-13+deb11u5
2023-01-15 05:11:54 configure libudev1:armhf 247.3-7+deb11u1 <none>
2023-01-15 05:11:54 status unpacked libudev1:armhf 247.3-7+deb11u1
2023-01-15 05:11:54 status half-configured libudev1:armhf 247.3-7+deb11u1
2023-01-15 05:11:54 status installed libudev1:armhf 247.3-7+deb11u1
2023-01-15 05:11:54 configure libsepol1:armhf 3.1-1 <none>
2023-01-15 05:11:54 status unpacked libsepol1:armhf 3.1-1
2023-01-15 05:11:54 status half-configured libsepol1:armhf 3.1-1
2023-01-15 05:11:54 status installed libsepol1:armhf 3.1-1
2023-01-15 05:11:54 configure libxxhash0:armhf 0.8.0-2 <none>
2023-01-15 05:11:54 status unpacked libxxhash0:armhf 0.8.0-2
2023-01-15 05:11:54 status half-configured libxxhash0:armhf 0.8.0-2
2023-01-15 05:11:54 status installed libxxhash0:armhf 0.8.0-2
2023-01-15 05:11:54 configure libattr1:armhf 1:2.4.48-6 <none>
2023-01-15 05:11:54 status unpacked libattr1:armhf 1:2.4.48-6
2023-01-15 05:11:54 status half-configured libattr1:armhf 1:2.4.48-6
2023-01-15 05:11:54 status installed libattr1:armhf 1:2.4.48-6
2023-01-15 05:11:54 configure sysvinit-utils:armhf 2.96-7+deb11u1 <none>
2023-01-15 05:11:54 status unpacked sysvinit-utils:armhf 2.96-7+deb11u1
2023-01-15 05:11:54 status half-configured sysvinit-utils:armhf 2.96-7+deb11u1
2023-01-15 05:11:54 status installed sysvinit-utils:armhf 2.96-7+deb11u1
2023-01-15 05:11:54 configure libtasn1-6:armhf 4.16.0-2+deb11u1 <none>
2023-01-15 05:11:54 status unpacked libtasn1-6:armhf 4.16.0-2+deb11u1
2023-01-15 05:11:54 status half-configured libtasn1-6:armhf 4.16.0-2+deb11u1
2023-01-15 05:11:54 status installed libtasn1-6:armhf 4.16.0-2+deb11u1
2023-01-15 05:11:54 configure debianutils:armhf 4.11.2 <none>
2023-01-15 05:11:54 status unpacked debianutils:armhf 4.11.2
2023-01-15 05:11:54 status half-configured debianutils:armhf 4.11.2
2023-01-15 05:11:54 status installed debianutils:armhf 4.11.2
2023-01-15 05:11:54 configure mawk:armhf 1.3.4.20200120-2 <none>
2023-01-15 05:11:54 status unpacked mawk:armhf 1.3.4.20200120-2
2023-01-15 05:11:54 status half-configured mawk:armhf 1.3.4.20200120-2
2023-01-15 05:11:54 status installed mawk:armhf 1.3.4.20200120-2
2023-01-15 05:11:54 configure libdebconfclient0:armhf 0.260 <none>
2023-01-15 05:11:54 status unpacked libdebconfclient0:armhf 0.260
2023-01-15 05:11:54 status half-configured libdebconfclient0:armhf 0.260
2023-01-15 05:11:54 status installed libdebconfclient0:armhf 0.260
2023-01-15 05:11:54 configure base-files:armhf 11.1+deb11u6 <none>
2023-01-15 05:11:54 status unpacked base-files:armhf 11.1+deb11u6
2023-01-15 05:11:54 status half-configured base-files:armhf 11.1+deb11u6
2023-01-15 05:11:54 status installed base-files:armhf 11.1+deb11u6
2023-01-15 05:11:54 configure libbz2-1.0:armhf 1.0.8-4 <none>
2023-01-15 05:11:54 status unpacked libbz2-1.0:armhf 1.0.8-4
2023-01-15 05:11:54 status half-configured libbz2-1.0:armhf 1.0.8-4
2023-01-15 05:11:54 status installed libbz2-1.0:armhf 1.0.8-4
2023-01-15 05:11:54 configure base-passwd:armhf 3.5.51 <none>
2023-01-15 05:11:55 status unpacked base-passwd:armhf 3.5.51
2023-01-15 05:11:55 status half-configured base-passwd:armhf 3.5.51
2023-01-15 05:11:55 status installed base-passwd:armhf 3.5.51
2023-01-15 05:11:55 configure libdb5.3:armhf 5.3.28+dfsg1-0.8 <none>
2023-01-15 05:11:55 status unpacked libdb5.3:armhf 5.3.28+dfsg1-0.8
2023-01-15 05:11:55 status half-configured libdb5.3:armhf 5.3.28+dfsg1-0.8
2023-01-15 05:11:55 status installed libdb5.3:armhf 5.3.28+dfsg1-0.8
2023-01-15 05:11:55 configure libblkid1:armhf 2.36.1-8+deb11u1 <none>
2023-01-15 05:11:55 status unpacked libblkid1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:55 status half-configured libblkid1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:55 status installed libblkid1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:55 configure libstdc++6:armhf 10.2.1-6 <none>
2023-01-15 05:11:55 status unpacked libstdc++6:armhf 10.2.1-6
2023-01-15 05:11:55 status half-configured libstdc++6:armhf 10.2.1-6
2023-01-15 05:11:55 status installed libstdc++6:armhf 10.2.1-6
2023-01-15 05:11:55 configure libtinfo6:armhf 6.2+20201114-2 <none>
2023-01-15 05:11:55 status unpacked libtinfo6:armhf 6.2+20201114-2
2023-01-15 05:11:55 status half-configured libtinfo6:armhf 6.2+20201114-2
2023-01-15 05:11:55 status installed libtinfo6:armhf 6.2+20201114-2
2023-01-15 05:11:55 configure bash:armhf 5.1-2+deb11u1 <none>
2023-01-15 05:11:55 status unpacked bash:armhf 5.1-2+deb11u1
2023-01-15 05:11:55 status half-configured bash:armhf 5.1-2+deb11u1
2023-01-15 05:11:56 status installed bash:armhf 5.1-2+deb11u1
2023-01-15 05:11:56 configure libzstd1:armhf 1.4.8+dfsg-2.1 <none>
2023-01-15 05:11:56 status unpacked libzstd1:armhf 1.4.8+dfsg-2.1
2023-01-15 05:11:56 status half-configured libzstd1:armhf 1.4.8+dfsg-2.1
2023-01-15 05:11:56 status installed libzstd1:armhf 1.4.8+dfsg-2.1
2023-01-15 05:11:56 configure libkeyutils1:armhf 1.6.1-2 <none>
2023-01-15 05:11:56 status unpacked libkeyutils1:armhf 1.6.1-2
2023-01-15 05:11:56 status half-configured libkeyutils1:armhf 1.6.1-2
2023-01-15 05:11:56 status installed libkeyutils1:armhf 1.6.1-2
2023-01-15 05:11:56 configure liblzma5:armhf 5.2.5-2.1~deb11u1 <none>
2023-01-15 05:11:56 status unpacked liblzma5:armhf 5.2.5-2.1~deb11u1
2023-01-15 05:11:56 status half-configured liblzma5:armhf 5.2.5-2.1~deb11u1
2023-01-15 05:11:56 status installed liblzma5:armhf 5.2.5-2.1~deb11u1
2023-01-15 05:11:56 configure libgpg-error0:armhf 1.38-2 <none>
2023-01-15 05:11:56 status unpacked libgpg-error0:armhf 1.38-2
2023-01-15 05:11:56 status half-configured libgpg-error0:armhf 1.38-2
2023-01-15 05:11:56 status installed libgpg-error0:armhf 1.38-2
2023-01-15 05:11:56 configure liblz4-1:armhf 1.9.3-2 <none>
2023-01-15 05:11:56 status unpacked liblz4-1:armhf 1.9.3-2
2023-01-15 05:11:56 status half-configured liblz4-1:armhf 1.9.3-2
2023-01-15 05:11:56 status installed liblz4-1:armhf 1.9.3-2
2023-01-15 05:11:56 configure libc-bin:armhf 2.31-13+deb11u5 <none>
2023-01-15 05:11:56 status unpacked libc-bin:armhf 2.31-13+deb11u5
2023-01-15 05:11:57 status half-configured libc-bin:armhf 2.31-13+deb11u5
2023-01-15 05:11:57 status installed libc-bin:armhf 2.31-13+deb11u5
2023-01-15 05:11:57 configure ncurses-bin:armhf 6.2+20201114-2 <none>
2023-01-15 05:11:57 status unpacked ncurses-bin:armhf 6.2+20201114-2
2023-01-15 05:11:57 status half-configured ncurses-bin:armhf 6.2+20201114-2
2023-01-15 05:11:57 status installed ncurses-bin:armhf 6.2+20201114-2
2023-01-15 05:11:57 configure libffi7:armhf 3.3-6 <none>
2023-01-15 05:11:57 status triggers-pending libc-bin:armhf 2.31-13+deb11u5
2023-01-15 05:11:57 status unpacked libffi7:armhf 3.3-6
2023-01-15 05:11:57 status half-configured libffi7:armhf 3.3-6
2023-01-15 05:11:57 status installed libffi7:armhf 3.3-6
2023-01-15 05:11:57 configure libacl1:armhf 2.2.53-10 <none>
2023-01-15 05:11:57 status unpacked libacl1:armhf 2.2.53-10
2023-01-15 05:11:57 status half-configured libacl1:armhf 2.2.53-10
2023-01-15 05:11:57 status installed libacl1:armhf 2.2.53-10
2023-01-15 05:11:57 configure libunistring2:armhf 0.9.10-4 <none>
2023-01-15 05:11:57 status unpacked libunistring2:armhf 0.9.10-4
2023-01-15 05:11:57 status half-configured libunistring2:armhf 0.9.10-4
2023-01-15 05:11:57 status installed libunistring2:armhf 0.9.10-4
2023-01-15 05:11:57 configure libsmartcols1:armhf 2.36.1-8+deb11u1 <none>
2023-01-15 05:11:57 status unpacked libsmartcols1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:57 status half-configured libsmartcols1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:57 status installed libsmartcols1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:57 configure libgcrypt20:armhf 1.8.7-6 <none>
2023-01-15 05:11:57 status unpacked libgcrypt20:armhf 1.8.7-6
2023-01-15 05:11:57 status half-configured libgcrypt20:armhf 1.8.7-6
2023-01-15 05:11:57 status installed libgcrypt20:armhf 1.8.7-6
2023-01-15 05:11:57 configure zlib1g:armhf 1:1.2.11.dfsg-2+deb11u2 <none>
2023-01-15 05:11:57 status unpacked zlib1g:armhf 1:1.2.11.dfsg-2+deb11u2
2023-01-15 05:11:57 status half-configured zlib1g:armhf 1:1.2.11.dfsg-2+deb11u2
2023-01-15 05:11:57 status installed zlib1g:armhf 1:1.2.11.dfsg-2+deb11u2
2023-01-15 05:11:58 configure libidn2-0:armhf 2.3.0-5 <none>
2023-01-15 05:11:58 status unpacked libidn2-0:armhf 2.3.0-5
2023-01-15 05:11:58 status half-configured libidn2-0:armhf 2.3.0-5
2023-01-15 05:11:58 status installed libidn2-0:armhf 2.3.0-5
2023-01-15 05:11:58 configure libcom-err2:armhf 1.46.2-2 <none>
2023-01-15 05:11:58 status unpacked libcom-err2:armhf 1.46.2-2
2023-01-15 05:11:58 status half-configured libcom-err2:armhf 1.46.2-2
2023-01-15 05:11:58 status installed libcom-err2:armhf 1.46.2-2
2023-01-15 05:11:58 configure diffutils:armhf 1:3.7-5 <none>
2023-01-15 05:11:58 status unpacked diffutils:armhf 1:3.7-5
2023-01-15 05:11:58 status half-configured diffutils:armhf 1:3.7-5
2023-01-15 05:11:58 status installed diffutils:armhf 1:3.7-5
2023-01-15 05:11:58 configure libseccomp2:armhf 2.5.1-1+deb11u1 <none>
2023-01-15 05:11:58 status unpacked libseccomp2:armhf 2.5.1-1+deb11u1
2023-01-15 05:11:58 status half-configured libseccomp2:armhf 2.5.1-1+deb11u1
2023-01-15 05:11:58 status installed libseccomp2:armhf 2.5.1-1+deb11u1
2023-01-15 05:11:58 configure libsystemd0:armhf 247.3-7+deb11u1 <none>
2023-01-15 05:11:58 status unpacked libsystemd0:armhf 247.3-7+deb11u1
2023-01-15 05:11:58 status half-configured libsystemd0:armhf 247.3-7+deb11u1
2023-01-15 05:11:58 status installed libsystemd0:armhf 247.3-7+deb11u1
2023-01-15 05:11:58 configure libkrb5support0:armhf 1.18.3-6+deb11u3 <none>
2023-01-15 05:11:58 status unpacked libkrb5support0:armhf 1.18.3-6+deb11u3
2023-01-15 05:11:58 status half-configured libkrb5support0:armhf 1.18.3-6+deb11u3
2023-01-15 05:11:58 status installed libkrb5support0:armhf 1.18.3-6+deb11u3
2023-01-15 05:11:58 configure hostname:armhf 3.23 <none>
2023-01-15 05:11:58 status unpacked hostname:armhf 3.23
2023-01-15 05:11:58 status half-configured hostname:armhf 3.23
2023-01-15 05:11:58 status installed hostname:armhf 3.23
2023-01-15 05:11:58 configure libpcre3:armhf 2:8.39-13 <none>
2023-01-15 05:11:58 status unpacked libpcre3:armhf 2:8.39-13
2023-01-15 05:11:58 status half-configured libpcre3:armhf 2:8.39-13
2023-01-15 05:11:58 status installed libpcre3:armhf 2:8.39-13
2023-01-15 05:11:58 configure libcap-ng0:armhf 0.7.9-2.2+b1 <none>
2023-01-15 05:11:58 status unpacked libcap-ng0:armhf 0.7.9-2.2+b1
2023-01-15 05:11:58 status half-configured libcap-ng0:armhf 0.7.9-2.2+b1
2023-01-15 05:11:58 status installed libcap-ng0:armhf 0.7.9-2.2+b1
2023-01-15 05:11:59 configure libext2fs2:armhf 1.46.2-2 <none>
2023-01-15 05:11:59 status unpacked libext2fs2:armhf 1.46.2-2
2023-01-15 05:11:59 status half-configured libext2fs2:armhf 1.46.2-2
2023-01-15 05:11:59 status installed libext2fs2:armhf 1.46.2-2
2023-01-15 05:11:59 configure libnettle8:armhf 3.7.3-1 <none>
2023-01-15 05:11:59 status unpacked libnettle8:armhf 3.7.3-1
2023-01-15 05:11:59 status half-configured libnettle8:armhf 3.7.3-1
2023-01-15 05:11:59 status installed libnettle8:armhf 3.7.3-1
2023-01-15 05:11:59 configure libapt-pkg6.0:armhf 2.2.4 <none>
2023-01-15 05:11:59 status unpacked libapt-pkg6.0:armhf 2.2.4
2023-01-15 05:11:59 status half-configured libapt-pkg6.0:armhf 2.2.4
2023-01-15 05:11:59 status installed libapt-pkg6.0:armhf 2.2.4
2023-01-15 05:11:59 configure libgmp10:armhf 2:6.2.1+dfsg-1+deb11u1 <none>
2023-01-15 05:11:59 status unpacked libgmp10:armhf 2:6.2.1+dfsg-1+deb11u1
2023-01-15 05:11:59 status half-configured libgmp10:armhf 2:6.2.1+dfsg-1+deb11u1
2023-01-15 05:11:59 status installed libgmp10:armhf 2:6.2.1+dfsg-1+deb11u1
2023-01-15 05:11:59 configure libp11-kit0:armhf 0.23.22-1 <none>
2023-01-15 05:11:59 status unpacked libp11-kit0:armhf 0.23.22-1
2023-01-15 05:11:59 status half-configured libp11-kit0:armhf 0.23.22-1
2023-01-15 05:11:59 status installed libp11-kit0:armhf 0.23.22-1
2023-01-15 05:11:59 configure libaudit1:armhf 1:3.0-2 <none>
2023-01-15 05:11:59 status unpacked libaudit1:armhf 1:3.0-2
2023-01-15 05:11:59 status half-configured libaudit1:armhf 1:3.0-2
2023-01-15 05:11:59 status installed libaudit1:armhf 1:3.0-2
2023-01-15 05:11:59 configure libuuid1:armhf 2.36.1-8+deb11u1 <none>
2023-01-15 05:11:59 status unpacked libuuid1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:59 status half-configured libuuid1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:59 status installed libuuid1:armhf 2.36.1-8+deb11u1
2023-01-15 05:11:59 configure libss2:armhf 1.46.2-2 <none>
2023-01-15 05:11:59 status unpacked libss2:armhf 1.46.2-2
2023-01-15 05:11:59 status half-configured libss2:armhf 1.46.2-2
2023-01-15 05:11:59 status installed libss2:armhf 1.46.2-2
2023-01-15 05:11:59 configure libpcre2-8-0:armhf 10.36-2+deb11u1 <none>
2023-01-15 05:11:59 status unpacked libpcre2-8-0:armhf 10.36-2+deb11u1
2023-01-15 05:11:59 status half-configured libpcre2-8-0:armhf 10.36-2+deb11u1
2023-01-15 05:11:59 status installed libpcre2-8-0:armhf 10.36-2+deb11u1
2023-01-15 05:11:59 configure libk5crypto3:armhf 1.18.3-6+deb11u3 <none>
2023-01-15 05:11:59 status unpacked libk5crypto3:armhf 1.18.3-6+deb11u3
2023-01-15 05:11:59 status half-configured libk5crypto3:armhf 1.18.3-6+deb11u3
2023-01-15 05:11:59 status installed libk5crypto3:armhf 1.18.3-6+deb11u3
2023-01-15 05:11:59 configure logsave:armhf 1.46.2-2 <none>
2023-01-15 05:11:59 status unpacked logsave:armhf 1.46.2-2
2023-01-15 05:11:59 status half-configured logsave:armhf 1.46.2-2
2023-01-15 05:11:59 status installed logsave:armhf 1.46.2-2
2023-01-15 05:11:59 configure gpgv:armhf 2.2.27-2+deb11u2 <none>
2023-01-15 05:11:59 status unpacked gpgv:armhf 2.2.27-2+deb11u2
2023-01-15 05:11:59 status half-configured gpgv:armhf 2.2.27-2+deb11u2
2023-01-15 05:11:59 status installed gpgv:armhf 2.2.27-2+deb11u2
2023-01-15 05:11:59 configure libhogweed6:armhf 3.7.3-1 <none>
2023-01-15 05:11:59 status unpacked libhogweed6:armhf 3.7.3-1
2023-01-15 05:11:59 status half-configured libhogweed6:armhf 3.7.3-1
2023-01-15 05:11:59 status installed libhogweed6:armhf 3.7.3-1
2023-01-15 05:11:59 configure bsdutils:armhf 1:2.36.1-8+deb11u1 <none>
2023-01-15 05:11:59 status unpacked bsdutils:armhf 1:2.36.1-8+deb11u1
2023-01-15 05:11:59 status half-configured bsdutils:armhf 1:2.36.1-8+deb11u1
2023-01-15 05:11:59 status installed bsdutils:armhf 1:2.36.1-8+deb11u1
2023-01-15 05:11:59 configure e2fsprogs:armhf 1.46.2-2 <none>
2023-01-15 05:11:59 status unpacked e2fsprogs:armhf 1.46.2-2
2023-01-15 05:12:00 status half-configured e2fsprogs:armhf 1.46.2-2
2023-01-15 05:12:00 status installed e2fsprogs:armhf 1.46.2-2
2023-01-15 05:12:01 configure libselinux1:armhf 3.1-3 <none>
2023-01-15 05:12:01 status unpacked libselinux1:armhf 3.1-3
2023-01-15 05:12:01 status half-configured libselinux1:armhf 3.1-3
2023-01-15 05:12:01 status installed libselinux1:armhf 3.1-3
2023-01-15 05:12:01 configure libgnutls30:armhf 3.7.1-5+deb11u2 <none>
2023-01-15 05:12:01 status unpacked libgnutls30:armhf 3.7.1-5+deb11u2
2023-01-15 05:12:01 status half-configured libgnutls30:armhf 3.7.1-5+deb11u2
2023-01-15 05:12:01 status installed libgnutls30:armhf 3.7.1-5+deb11u2
2023-01-15 05:12:01 configure sed:armhf 4.7-1 <none>
2023-01-15 05:12:01 status unpacked sed:armhf 4.7-1
2023-01-15 05:12:01 status half-configured sed:armhf 4.7-1
2023-01-15 05:12:01 status installed sed:armhf 4.7-1
2023-01-15 05:12:01 configure findutils:armhf 4.8.0-1 <none>
2023-01-15 05:12:01 status unpacked findutils:armhf 4.8.0-1
2023-01-15 05:12:01 status half-configured findutils:armhf 4.8.0-1
2023-01-15 05:12:01 status installed findutils:armhf 4.8.0-1
2023-01-15 05:12:01 configure libmount1:armhf 2.36.1-8+deb11u1 <none>
2023-01-15 05:12:01 status unpacked libmount1:armhf 2.36.1-8+deb11u1
2023-01-15 05:12:01 status half-configured libmount1:armhf 2.36.1-8+deb11u1
2023-01-15 05:12:01 status installed libmount1:armhf 2.36.1-8+deb11u1
2023-01-15 05:12:01 configure libsemanage1:armhf 3.1-1+b2 <none>
2023-01-15 05:12:01 status unpacked libsemanage1:armhf 3.1-1+b2
2023-01-15 05:12:01 status half-configured libsemanage1:armhf 3.1-1+b2
2023-01-15 05:12:01 status installed libsemanage1:armhf 3.1-1+b2
2023-01-15 05:12:01 configure tar:armhf 1.34+dfsg-1 <none>
2023-01-15 05:12:01 status unpacked tar:armhf 1.34+dfsg-1
2023-01-15 05:12:01 status half-configured tar:armhf 1.34+dfsg-1
2023-01-15 05:12:01 status installed tar:armhf 1.34+dfsg-1
2023-01-15 05:12:01 configure coreutils:armhf 8.32-4 <none>
2023-01-15 05:12:01 status unpacked coreutils:armhf 8.32-4
2023-01-15 05:12:01 status half-configured coreutils:armhf 8.32-4
2023-01-15 05:12:01 status installed coreutils:armhf 8.32-4
2023-01-15 05:12:01 configure dpkg:armhf 1.20.12 <none>
2023-01-15 05:12:01 status unpacked dpkg:armhf 1.20.12
2023-01-15 05:12:01 status half-configured dpkg:armhf 1.20.12
2023-01-15 05:12:01 status installed dpkg:armhf 1.20.12
2023-01-15 05:12:01 configure grep:armhf 3.6-1 <none>
2023-01-15 05:12:01 status unpacked grep:armhf 3.6-1
2023-01-15 05:12:01 status half-configured grep:armhf 3.6-1
2023-01-15 05:12:01 status installed grep:armhf 3.6-1
2023-01-15 05:12:01 configure perl-base:armhf 5.32.1-4+deb11u2 <none>
2023-01-15 05:12:01 status unpacked perl-base:armhf 5.32.1-4+deb11u2
2023-01-15 05:12:01 status half-configured perl-base:armhf 5.32.1-4+deb11u2
2023-01-15 05:12:01 status installed perl-base:armhf 5.32.1-4+deb11u2
2023-01-15 05:12:01 configure init-system-helpers:all 1.60 <none>
2023-01-15 05:12:01 status unpacked init-system-helpers:all 1.60
2023-01-15 05:12:01 status half-configured init-system-helpers:all 1.60
2023-01-15 05:12:01 status installed init-system-helpers:all 1.60
2023-01-15 05:12:01 configure gzip:armhf 1.10-4+deb11u1 <none>
2023-01-15 05:12:01 status unpacked gzip:armhf 1.10-4+deb11u1
2023-01-15 05:12:01 status half-configured gzip:armhf 1.10-4+deb11u1
2023-01-15 05:12:01 status installed gzip:armhf 1.10-4+deb11u1
2023-01-15 05:12:01 configure debconf:all 1.5.77 <none>
2023-01-15 05:12:01 status unpacked debconf:all 1.5.77
2023-01-15 05:12:02 status half-configured debconf:all 1.5.77
2023-01-15 05:12:02 status installed debconf:all 1.5.77
2023-01-15 05:12:02 configure tzdata:all 2021a-1+deb11u8 <none>
2023-01-15 05:12:02 status unpacked tzdata:all 2021a-1+deb11u8
2023-01-15 05:12:02 status half-configured tzdata:all 2021a-1+deb11u8
2023-01-15 05:12:02 status installed tzdata:all 2021a-1+deb11u8
2023-01-15 05:12:03 configure libpam0g:armhf 1.4.0-9+deb11u1 <none>
2023-01-15 05:12:03 status unpacked libpam0g:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:03 status half-configured libpam0g:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:03 status installed libpam0g:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:03 configure dash:armhf 0.5.11+git20200708+dd9ef66-5 <none>
2023-01-15 05:12:03 status unpacked dash:armhf 0.5.11+git20200708+dd9ef66-5
2023-01-15 05:12:03 status half-configured dash:armhf 0.5.11+git20200708+dd9ef66-5
2023-01-15 05:12:04 status installed dash:armhf 0.5.11+git20200708+dd9ef66-5
2023-01-15 05:12:04 configure libssl1.1:armhf 1.1.1n-0+deb11u3 <none>
2023-01-15 05:12:04 status unpacked libssl1.1:armhf 1.1.1n-0+deb11u3
2023-01-15 05:12:04 status half-configured libssl1.1:armhf 1.1.1n-0+deb11u3
2023-01-15 05:12:04 status installed libssl1.1:armhf 1.1.1n-0+deb11u3
2023-01-15 05:12:04 configure libpam-modules-bin:armhf 1.4.0-9+deb11u1 <none>
2023-01-15 05:12:04 status unpacked libpam-modules-bin:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:04 status half-configured libpam-modules-bin:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:04 status installed libpam-modules-bin:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:04 configure libkrb5-3:armhf 1.18.3-6+deb11u3 <none>
2023-01-15 05:12:04 status unpacked libkrb5-3:armhf 1.18.3-6+deb11u3
2023-01-15 05:12:04 status half-configured libkrb5-3:armhf 1.18.3-6+deb11u3
2023-01-15 05:12:04 status installed libkrb5-3:armhf 1.18.3-6+deb11u3
2023-01-15 05:12:04 configure libgssapi-krb5-2:armhf 1.18.3-6+deb11u3 <none>
2023-01-15 05:12:04 status unpacked libgssapi-krb5-2:armhf 1.18.3-6+deb11u3
2023-01-15 05:12:04 status half-configured libgssapi-krb5-2:armhf 1.18.3-6+deb11u3
2023-01-15 05:12:04 status installed libgssapi-krb5-2:armhf 1.18.3-6+deb11u3
2023-01-15 05:12:04 configure libtirpc3:armhf 1.3.1-1+deb11u1 <none>
2023-01-15 05:12:04 status unpacked libtirpc3:armhf 1.3.1-1+deb11u1
2023-01-15 05:12:04 status half-configured libtirpc3:armhf 1.3.1-1+deb11u1
2023-01-15 05:12:04 status installed libtirpc3:armhf 1.3.1-1+deb11u1
2023-01-15 05:12:04 configure libnsl2:armhf 1.3.0-2 <none>
2023-01-15 05:12:04 status unpacked libnsl2:armhf 1.3.0-2
2023-01-15 05:12:04 status half-configured libnsl2:armhf 1.3.0-2
2023-01-15 05:12:04 status installed libnsl2:armhf 1.3.0-2
2023-01-15 05:12:04 configure libpam-modules:armhf 1.4.0-9+deb11u1 <none>
2023-01-15 05:12:04 status unpacked libpam-modules:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:04 status half-configured libpam-modules:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:04 status installed libpam-modules:armhf 1.4.0-9+deb11u1
2023-01-15 05:12:04 configure passwd:armhf 1:4.8.1-1 <none>
2023-01-15 05:12:04 status unpacked passwd:armhf 1:4.8.1-1
2023-01-15 05:12:05 status half-configured passwd:armhf 1:4.8.1-1
2023-01-15 05:12:05 status installed passwd:armhf 1:4.8.1-1
2023-01-15 05:12:05 configure libpam-runtime:all 1.4.0-9+deb11u1 <none>
2023-01-15 05:12:05 status unpacked libpam-runtime:all 1.4.0-9+deb11u1
2023-01-15 05:12:05 status half-configured libpam-runtime:all 1.4.0-9+deb11u1
2023-01-15 05:12:05 status installed libpam-runtime:all 1.4.0-9+deb11u1
2023-01-15 05:12:05 configure login:armhf 1:4.8.1-1 <none>
2023-01-15 05:12:05 status unpacked login:armhf 1:4.8.1-1
2023-01-15 05:12:05 status half-configured login:armhf 1:4.8.1-1
2023-01-15 05:12:06 status installed login:armhf 1:4.8.1-1
2023-01-15 05:12:06 configure adduser:all 3.118 <none>
2023-01-15 05:12:06 status unpacked adduser:all 3.118
2023-01-15 05:12:06 status half-configured adduser:all 3.118
2023-01-15 05:12:06 status installed adduser:all 3.118
2023-01-15 05:12:06 configure apt:armhf 2.2.4 <none>
2023-01-15 05:12:06 status unpacked apt:armhf 2.2.4
2023-01-15 05:12:06 status half-configured apt:armhf 2.2.4
2023-01-15 05:12:07 status installed apt:armhf 2.2.4
2023-01-15 05:12:07 configure util-linux:armhf 2.36.1-8+deb11u1 <none>
2023-01-15 05:12:07 status unpacked util-linux:armhf 2.36.1-8+deb11u1
2023-01-15 05:12:07 status half-configured util-linux:armhf 2.36.1-8+deb11u1
2023-01-15 05:12:08 status installed util-linux:armhf 2.36.1-8+deb11u1
2023-01-15 05:12:08 configure mount:armhf 2.36.1-8+deb11u1 <none>
2023-01-15 05:12:08 status unpacked mount:armhf 2.36.1-8+deb11u1
2023-01-15 05:12:08 status half-configured mount:armhf 2.36.1-8+deb11u1
2023-01-15 05:12:08 status installed mount:armhf 2.36.1-8+deb11u1
